"item_id","root_name","disease_id","disease_name","calculated_dw","article_number","title","authors","pubmed","PMID","doi","DOI","pmc","PMCID","pubtypes","weight"
"40","Cherry",28,"Diabetes Mellitus, Type 2",315,11,"Glycaemic Response to a Nut-Enriched Diet in Asian Chinese Adults with Normal or High Glycaemia: The Tū Ora RCT.","Sequeira-Bisson IR, Lu LW, Silvestre MP, Plank LD, Middleditch N, Acevedo-Fani A, Parry-Strong A, Hollingsworth KG, Tups A, Miles-Chan JL, Krebs JD, Foster M, Poppitt SD","https://pubmed.ncbi.nlm.nih.gov/38999851/","38999851","https://doi.org/10.3390/nu16132103","10.3390/nu16132103","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11243085/","PMC11243085","Journal Article, Randomized Controlled Trial",4
"40","Cherry",28,"Diabetes Mellitus, Type 2",315,12,"Effect of Almond Milk Versus Cow Milk on Postprandial Glycemia, Lipidemia, and Gastrointestinal Hormones in Patients with Overweight or Obesity and Type 2 Diabetes: A Randomized Controlled Clinical Trial.","Dhaver S, Al-Badri M, Mitri J, Barbar Askar AA, Mottalib A, Hamdy O","https://pubmed.ncbi.nlm.nih.gov/40647197/","40647197","https://doi.org/10.3390/nu17132092","10.3390/nu17132092","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12251527/","PMC12251527","Journal Article, Randomized Controlled Trial, Comparative Study",4
"40","Cherry",28,"Diabetes Mellitus, Type 2",315,13,"Prunus mume leaf extract lowers blood glucose level in diabetic mice.","Lee MW, Kwon JE, Lee YJ, Jeong YJ, Kim I, Cho YM, Kim YM, Kang SC","https://pubmed.ncbi.nlm.nih.gov/26911402/","26911402","https://doi.org/10.3109/13880209.2016.1147052","10.3109/13880209.2016.1147052","No PMC available",,"Comparative Study, Journal Article",3
"40","Cherry",28,"Diabetes Mellitus, Type 2",315,14,"The effect of bitter almond (Amygdalus communis L. var. Amara) gum as a functional food on metabolic profile, inflammatory markers, and mental health in type 2 diabetes women: a blinded randomized controlled trial protocol.","Saati S, Dehghan P, Azizi-Soleiman F, Mobasseri M","https://pubmed.ncbi.nlm.nih.gov/36650599/","36650599","https://doi.org/10.1186/s13063-023-07085-7","10.1186/s13063-023-07085-7","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9847170/","PMC9847170","Clinical Trial Protocol, Journal Article",3
"40","Cherry",28,"Diabetes Mellitus, Type 2",315,15,"The Benefits of Anthocyanins against Obesity-Induced Inflammation.","Ngamsamer C, Sirivarasai J, Sutjarit N","https://pubmed.ncbi.nlm.nih.gov/35740977/","35740977","https://doi.org/10.3390/biom12060852","10.3390/biom12060852","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9230453/","PMC9230453","Journal Article, Review",2
"40","Cherry",28,"Diabetes Mellitus, Type 2",315,16,"Altered hyperlipidemia, hepatic steatosis, and hepatic peroxisome proliferator-activated receptors in rats with intake of tart cherry.","Seymour EM, Singer AA, Kirakosyan A, Urcuyo-Llanes DE, Kaufman PB, Bolling SF","https://pubmed.ncbi.nlm.nih.gov/18598166/","18598166","https://doi.org/10.1089/jmf.2007.658","10.1089/jmf.2007.658","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"40","Cherry",28,"Diabetes Mellitus, Type 2",315,17,"Early intervention with Didang decoction delays macrovascular lesions in diabetic rats through regulating AMP-activated protein kinase signaling pathway.","Ren DD, Li J, Chang B, Li CS, Yang JH","https://pubmed.ncbi.nlm.nih.gov/29329611/","29329611","https://doi.org/10.1016/S1875-5364(18)30018-9","10.1016/S1875-5364(18)30018-9","No PMC available",,"Journal Article",0
"40","Cherry",28,"Diabetes Mellitus, Type 2",315,18,"The inhibitory potential of Montmorency tart cherry on key enzymes relevant to type 2 diabetes and cardiovascular disease.","Kirakosyan A, Gutierrez E, Ramos Solano B, Seymour EM, Bolling SF","https://pubmed.ncbi.nlm.nih.gov/29478524/","29478524","https://doi.org/10.1016/j.foodchem.2018.01.084","10.1016/j.foodchem.2018.01.084","No PMC available",,"Journal Article",0
"40","Cherry",28,"Diabetes Mellitus, Type 2",315,19,"Beneficial effects of cherry consumption as a dietary intervention for metabolic, hepatic and vascular complications in type 2 diabetic rats.","Van der Werf R, Walter C, Bietiger W, Seyfritz E, Mura C, Peronet C, Legrandois J, Werner D, Ennahar S, Digel F, Maillard-Pedracini E, Pinget M, Jeandidier N, Marchioni E, Sigrist S, Dal S","https://pubmed.ncbi.nlm.nih.gov/30029691/","30029691","https://doi.org/10.1186/s12933-018-0744-6","10.1186/s12933-018-0744-6","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6054718/","PMC6054718","Journal Article, Research Support, Non-U.S. Gov't",0
"40","Cherry",28,"Diabetes Mellitus, Type 2",315,20,"Pro-Arg, The Potential Anti-Diabetes Peptide, Screened from Almond by In-Silico Analysis.","Gu X, Cong Z, Li D, Hou Y, Fu Y, Chitrakar B, Wei D, Xi M, Gao T","https://pubmed.ncbi.nlm.nih.gov/39825938/","39825938","https://doi.org/10.1007/s11130-024-01289-1","10.1007/s11130-024-01289-1","No PMC available",,"Journal Article",0
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,1,"Anthocyanins-gut microbiota-health axis: A review.","Liang A, Leonard W, Beasley JT, Fang Z, Zhang P, Ranadheera CS","https://pubmed.ncbi.nlm.nih.gov/36927343/","36927343","https://doi.org/10.1080/10408398.2023.2187212","10.1080/10408398.2023.2187212","No PMC available",,"Journal Article, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,2,"Dietary Recommendations for Ethiopians on the Basis of Priority Diet-Related Diseases and Causes of Death in Ethiopia: An Umbrella Review.","Bekele TH, Trijsburg L, Brouwer ID, de Vries JH, Covic N, Kennedy G, Alemayehu D, Feskens EJ","https://pubmed.ncbi.nlm.nih.gov/37182739/","37182739","https://doi.org/10.1016/j.advnut.2023.05.005","10.1016/j.advnut.2023.05.005","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10334157/","PMC10334157","Journal Article, Systematic Review, Research Support, Non-U.S. Gov't",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,3,"Effect of fruit on glucose control in diabetes mellitus: a meta-analysis of nineteen randomized controlled trials.","Ren Y, Sun S, Su Y, Ying C, Luo H","https://pubmed.ncbi.nlm.nih.gov/37214237/","37214237","https://doi.org/10.3389/fendo.2023.1174545","10.3389/fendo.2023.1174545","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10198260/","PMC10198260","Meta-Analysis, Journal Article, Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,4,"Associations between plant-based dietary patterns and risks of type 2 diabetes, cardiovascular disease, cancer, and mortality - a systematic review and meta-analysis.","Wang Y, Liu B, Han H, Hu Y, Zhu L, Rimm EB, Hu FB, Sun Q","https://pubmed.ncbi.nlm.nih.gov/37789346/","37789346","https://doi.org/10.1186/s12937-023-00877-2","10.1186/s12937-023-00877-2","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10548756/","PMC10548756","Meta-Analysis, Systematic Review, Journal Article, Research Support, N.I.H., Extramural",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,5,"A systematic review exploring the mechanisms by which citrus bioflavonoid supplementation benefits blood glucose levels and metabolic complications in type 2 diabetes mellitus.","Gupta A, Jamal A, Jamil DA, Al-Aubaidy HA","https://pubmed.ncbi.nlm.nih.gov/37939436/","37939436","https://doi.org/10.1016/j.dsx.2023.102884","10.1016/j.dsx.2023.102884","No PMC available",,"Systematic Review, Journal Article",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,6,"An evidence-based assessment of the nutritional recommendations for the prevention of diabetes mellitus.","Kechagia I, Panagiotakos D","https://pubmed.ncbi.nlm.nih.gov/39287760/","39287760","https://doi.org/10.1007/s42000-024-00604-4","10.1007/s42000-024-00604-4","No PMC available",,"Journal Article, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,7,"Umbrella Review of Systematic Reviews and Meta-Analyses on Consumption of Different Food Groups and Risk of Type 2 Diabetes Mellitus and Metabolic Syndrome.","Banjarnahor RL, Javadi Arjmand E, Onni AT, Thomassen LM, Perillo M, Balakrishna R, Sletten ISK, Lorenzini A, Plastina P, Fadnes LT","https://pubmed.ncbi.nlm.nih.gov/40122387/","40122387","https://doi.org/10.1016/j.tjnut.2025.03.021","10.1016/j.tjnut.2025.03.021","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12121416/","PMC12121416","Journal Article, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,8,"A meta-analysis of available data of the effects of selected whole and powdered fruits on glycemia in type 2 diabetes.","Kuramoto N, Hironaka J, Okada H, Hasegawa Y, Nakajima H, Okamura T, Nakatani R, Majima S, Ushigome E, Nakanishi N, Hamaguchi M, Fukui M","https://pubmed.ncbi.nlm.nih.gov/40819727/","40819727","https://doi.org/10.1016/j.amjmed.2025.08.005","10.1016/j.amjmed.2025.08.005","No PMC available",,"Journal Article, Meta-Analysis, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,9,"Nutritional Determinants of Type 2 Diabetes Mellitus in the European Union: A Systematic Review.","Díaz-Benavides DA, Muhlis ANA, Chamouni G, Charles R, Nigatu DT, Ben Khadra J, Israel FEA, Shehab B, Tarek GL, Sharshekeeva A, Gammoh N, Habte TT, Chandrika N, Alshakhshir FK, Mahrouseh N, Andrade CAS, Lovas S, Varga O","https://pubmed.ncbi.nlm.nih.gov/41305558/","41305558","https://doi.org/10.3390/nu17223507","10.3390/nu17223507","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12655033/","PMC12655033","Journal Article, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,10,"Food groups and risk of type 2 diabetes mellitus: a systematic review and meta-analysis of prospective studies.","Schwingshackl L, Hoffmann G, Lampousi AM, Knüppel S, Iqbal K, Schwedhelm C, Bechthold A, Schlesinger S, Boeing H","https://pubmed.ncbi.nlm.nih.gov/28397016/","28397016","https://doi.org/10.1007/s10654-017-0246-y","10.1007/s10654-017-0246-y","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5506108/","PMC5506108","Journal Article, Meta-Analysis, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,11,"Dietary Patterns and Type 2 Diabetes: A Systematic Literature Review and Meta-Analysis of Prospective Studies.","Jannasch F, Kröger J, Schulze MB","https://pubmed.ncbi.nlm.nih.gov/28424256/","28424256","https://doi.org/10.3945/jn.116.242552","10.3945/jn.116.242552","No PMC available",,"Journal Article, Meta-Analysis, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,12,"Dietary program and physical activity impact on biochemical markers in patients with type 2 diabetes: A systematic review.","Barreira E, Novo A, Vaz JA, Pereira AMG","https://pubmed.ncbi.nlm.nih.gov/29061310/","29061310","https://doi.org/10.1016/j.aprim.2017.06.012","10.1016/j.aprim.2017.06.012","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6836882/","PMC6836882","Journal Article, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,13,"Polyphenol exposure and risk of type 2 diabetes: dose-response meta-analyses and systematic review of prospective cohort studies.","Rienks J, Barbaresko J, Oluwagbemigun K, Schmid M, Nöthlings U","https://pubmed.ncbi.nlm.nih.gov/29931039/","29931039","https://doi.org/10.1093/ajcn/nqy083","10.1093/ajcn/nqy083","No PMC available",,"Journal Article, Meta-Analysis, Research Support, Non-U.S. Gov't, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,14,"Mediterranean Diet Pyramid: A Proposal for Italian People. A Systematic Review of Prospective Studies to Derive Serving Sizes.","D'Alessandro A, Lampignano L, De Pergola G","https://pubmed.ncbi.nlm.nih.gov/31181664/","31181664","https://doi.org/10.3390/nu11061296","10.3390/nu11061296","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6628543/","PMC6628543","Journal Article, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,15,"The safety and efficacy of Momordica charantia L. in animal models of type 2 diabetes mellitus: A systematic review and meta-analysis.","Peter EL, Nagendrappa PB, Kaligirwa A, Ogwang PE, Sesaazi CD","https://pubmed.ncbi.nlm.nih.gov/32929814/","32929814","https://doi.org/10.1002/ptr.6853","10.1002/ptr.6853","No PMC available",,"Journal Article, Meta-Analysis, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,16,"Potential effect of tropical fruits Phyllanthus emblica L. for the prevention and management of type 2 diabetic complications: a systematic review of recent advances.","Huang HZ, Qiu M, Lin JZ, Li MQ, Ma XT, Ran F, Luo CH, Wei XC, Xu RC, Tan P, Fan SH, Yang M, Han L, Zhang DK","https://pubmed.ncbi.nlm.nih.gov/33439332/","33439332","https://doi.org/10.1007/s00394-020-02471-2","10.1007/s00394-020-02471-2","No PMC available",,"Journal Article, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,17,"The role of dietary diversity in preventing metabolic-related outcomes: Findings from a systematic review.","Mozaffari H, Hosseini Z, Lafrenière J, Conklin AI","https://pubmed.ncbi.nlm.nih.gov/33615679/","33615679","https://doi.org/10.1111/obr.13174","10.1111/obr.13174","No PMC available",,"Journal Article, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,18,"Bioactive Compounds Effective Against Type 2 Diabetes Mellitus: A Systematic Review.","Egbuna C, Awuchi CG, Kushwaha G, Rudrapal M, Patrick-Iwuanyanwu KC, Singh O, Odoh UE, Khan J, Jeevanandam J, Kumarasamy S, Chukwube VO, Narayanan M, Palai S, Găman MA, Uche CZ, Ogaji DS, Ezeofor NJ, Mtewa AG, Patrick-Iwuanyanwu CC, Kesh SS, Shivamallu C, Saravanan K, Tijjani H, Akram M, Ifemeje JC, Olisah MC, Chikwendu CJ","https://pubmed.ncbi.nlm.nih.gov/33966619/","33966619","https://doi.org/10.2174/1568026621666210509161059","10.2174/1568026621666210509161059","No PMC available",,"Journal Article, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,19,"Fruit intake decreases risk of incident type 2 diabetes: an updated meta-analysis.","Li S, Miao S, Huang Y, Liu Z, Tian H, Yin X, Tang W, Steffen LM, Xi B","https://pubmed.ncbi.nlm.nih.gov/25074631/","25074631","https://doi.org/10.1007/s12020-014-0351-6","10.1007/s12020-014-0351-6","No PMC available",,"Journal Article, Meta-Analysis",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,20,"Role of Mediterranean diet in prevention and management of type 2 diabetes.","Khemayanto H, Shi B","https://pubmed.ncbi.nlm.nih.gov/25316244/","25316244","No DOI available",,"No PMC available",,"Journal Article, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,21,"Empirically derived dietary patterns and incident type 2 diabetes mellitus: a systematic review and meta-analysis on prospective observational studies.","Maghsoudi Z, Ghiasvand R, Salehi-Abargouei A","https://pubmed.ncbi.nlm.nih.gov/25917191/","25917191","https://doi.org/10.1017/S1368980015001251","10.1017/S1368980015001251","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10270796/","PMC10270796","Journal Article, Meta-Analysis, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,22,"Consumption of citrus and cruciferous vegetables with incident type 2 diabetes mellitus based on a meta-analysis of prospective study.","Jia X, Zhong L, Song Y, Hu Y, Wang G, Sun S","https://pubmed.ncbi.nlm.nih.gov/26778708/","26778708","https://doi.org/10.1016/j.pcd.2015.12.004","10.1016/j.pcd.2015.12.004","No PMC available",,"Journal Article, Meta-Analysis, Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,23,"Higher intake of fruits, vegetables or their fiber reduces the risk of type 2 diabetes: A meta-analysis.","Wang PY, Fang JC, Gao ZH, Zhang C, Xie SY","https://pubmed.ncbi.nlm.nih.gov/26816602/","26816602","https://doi.org/10.1111/jdi.12376","10.1111/jdi.12376","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4718092/","PMC4718092","Journal Article, Meta-Analysis, Research Support, Non-U.S. Gov't",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,24,"Associations of dietary intakes of anthocyanins and berry fruits with risk of type 2 diabetes mellitus: a systematic review and meta-analysis of prospective cohort studies.","Guo X, Yang B, Tan J, Jiang J, Li D","https://pubmed.ncbi.nlm.nih.gov/27530472/","27530472","https://doi.org/10.1038/ejcn.2016.142","10.1038/ejcn.2016.142","No PMC available",,"Journal Article, Meta-Analysis, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,25,"Dietary patterns and prevention of type 2 diabetes: from research to clinical practice; a systematic review.","Kastorini CM, Panagiotakos DB","https://pubmed.ncbi.nlm.nih.gov/19531025/","19531025","https://doi.org/10.2174/157339909789804341","10.2174/157339909789804341","No PMC available",,"Journal Article, Systematic Review",5
"41","Fruit Salad",28,"Diabetes Mellitus, Type 2",4075,26,"Effect of diabetes nutrition education on the dietary feeding practices and lifestyle of type 2 diabetic patients.","Mutagwanya R, Nyago CM, Nakwagala FN","https://pubmed.ncbi.nlm.nih.gov/34168295/","34168295","https://doi.org/10.1038/s41430-021-00940-3","10.1038/s41430-021-00940-3","No PMC available",,"Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't",4
