"item_id","root_name","disease_id","disease_name","calculated_dw","article_number","title","authors","pubmed","PMID","doi","DOI","pmc","PMCID","pubtypes","weight"
"32","Apricot",35,"Coronary Disease",100,1,"Dose response of almonds on coronary heart disease risk factors: blood lipids, oxidized low-density lipoproteins, lipoprotein(a), homocysteine, and pulmonary nitric oxide: a randomized, controlled, crossover trial.","Jenkins DJ, Kendall CW, Marchie A, Parker TL, Connelly PW, Qian W, Haight JS, Faulkner D, Vidgen E, Lapsley KG, Spiller GA","https://pubmed.ncbi.nlm.nih.gov/12221048/","12221048","https://doi.org/10.1161/01.cir.0000028421.91733.20","10.1161/01.cir.0000028421.91733.20","No PMC available",,"Clinical Trial, Comparative Study, Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't",4
"32","Apricot",35,"Coronary Disease",100,2,"Effects of almond dietary supplementation on coronary heart disease lipid risk factors and serum lipid oxidation parameters in men with mild hyperlipidemia.","Jalali-Khanabadi BA, Mozaffari-Khosravi H, Parsaeyan N","https://pubmed.ncbi.nlm.nih.gov/21114415/","21114415","https://doi.org/10.1089/acm.2009.0693","10.1089/acm.2009.0693","No PMC available",,"Clinical Trial, Journal Article",4
"32","Apricot",35,"Coronary Disease",100,3,"Effect of almond consumption on the serum fatty acid profile: a dose-response study.","Nishi S, Kendall CW, Gascoyne AM, Bazinet RP, Bashyam B, Lapsley KG, Augustin LS, Sievenpiper JL, Jenkins DJ","https://pubmed.ncbi.nlm.nih.gov/25138064/","25138064","https://doi.org/10.1017/S0007114514001640","10.1017/S0007114514001640","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4189119/","PMC4189119","Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't",4
"32","Apricot",35,"Coronary Disease",100,4,"Effect of almond consumption on vascular function in patients with coronary artery disease: a randomized, controlled, cross-over trial.","Chen CY, Holbrook M, Duess MA, Dohadwala MM, Hamburg NM, Asztalos BF, Milbury PE, Blumberg JB, Vita JA","https://pubmed.ncbi.nlm.nih.gov/26080804/","26080804","https://doi.org/10.1186/s12937-015-0049-5","10.1186/s12937-015-0049-5","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4469426/","PMC4469426","Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't, Research Support, U.S. Gov't, Non-P.H.S.",4
"32","Apricot",35,"Coronary Disease",100,5,"Effect of a 12-Week Almond-Enriched Diet on Biomarkers of Cognitive Performance, Mood, and Cardiometabolic Health in Older Overweight Adults.","Coates AM, Morgillo S, Yandell C, Scholey A, Buckley JD, Dyer KA, Hill AM","https://pubmed.ncbi.nlm.nih.gov/32340150/","32340150","https://doi.org/10.3390/nu12041180","10.3390/nu12041180","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7230374/","PMC7230374","Journal Article, Randomized Controlled Trial",4
"32","Apricot",35,"Coronary Disease",100,6,"Almond protects the liver in coronary artery disease: A randomized controlled clinical trial.","Jamshed H, Arslan J, Sultan FT, Siddiqi HS, Qasim M, Hassan Gilani AU","https://pubmed.ncbi.nlm.nih.gov/34057922/","34057922","https://doi.org/10.47391/JPMA.198","10.47391/JPMA.198","No PMC available",,"Journal Article, Randomized Controlled Trial",4
"32","Apricot",35,"Coronary Disease",100,7,"Effect on hematologic risk factors for coronary heart disease of a cholesterol reducing diet.","Jenkins DJ, Kendall CW, Nguyen TH, Teitel J, Marchie A, Chiu M, Taha AY, Faulkner DA, Kemp T, Wong JM, de Souza R, Emam A, Trautwein EA, Lapsley KG, Holmes C, Josse RG, Leiter LA, Singer W","https://pubmed.ncbi.nlm.nih.gov/17136042/","17136042","https://doi.org/10.1038/sj.ejcn.1602551","10.1038/sj.ejcn.1602551","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"37","Olive",35,"Coronary Disease",40,1,"Olive oil consumption and risk of CHD and/or stroke: a meta-analysis of case-control, cohort and intervention studies.","Martínez-González MA, Dominguez LJ, Delgado-Rodríguez M","https://pubmed.ncbi.nlm.nih.gov/24775425/","24775425","https://doi.org/10.1017/S0007114514000713","10.1017/S0007114514000713","No PMC available",,"Comparative Study, Journal Article, Meta-Analysis, Research Support, Non-U.S. Gov't",5
"37","Olive",35,"Coronary Disease",40,2,"Antitumor Perspectives of Oleuropein and Its Metabolite Hydroxytyrosol: Recent Updates.","Imran M, Nadeem M, Gilani SA, Khan S, Sajid MW, Amir RM","https://pubmed.ncbi.nlm.nih.gov/29928786/","29928786","https://doi.org/10.1111/1750-3841.14198","10.1111/1750-3841.14198","No PMC available",,"Journal Article, Review",2
"37","Olive",35,"Coronary Disease",40,3,"Olive oil intake and CHD in the European Prospective Investigation into Cancer and Nutrition Spanish cohort.","Buckland G, Travier N, Barricarte A, Ardanaz E, Moreno-Iribas C, Sánchez MJ, Molina-Montes E, Chirlaque MD, Huerta JM, Navarro C, Redondo ML, Amiano P, Dorronsoro M, Larrañaga N, Gonzalez CA","https://pubmed.ncbi.nlm.nih.gov/23006416/","23006416","https://doi.org/10.1017/S000711451200298X","10.1017/S000711451200298X","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"38","Banana",35,"Coronary Disease",16,1,"Effects of Anacetrapib in Patients with Atherosclerotic Vascular Disease.","HPS3/TIMI55–REVEAL Collaborative Group, Bowman L, Hopewell JC, Chen F, Wallendszus K, Stevens W, Collins R, Wiviott SD, Cannon CP, Braunwald E, Sammons E, Landray MJ","https://pubmed.ncbi.nlm.nih.gov/28847206/","28847206","https://doi.org/10.1056/NEJMoa1706444","10.1056/NEJMoa1706444","No PMC available",,"Clinical Trial, Phase III, Journal Article, Multicenter Study, Randomized Controlled Trial, Research Support, Non-U.S. Gov't",4
"39","Lemon",35,"Coronary Disease",14,1,"Acute myocardial infarction associated with dietary supplements containing 1,3-dimethylamylamine and Citrus aurantium.","Smith TB, Staub BA, Natarajan GM, Lasorda DM, Poornima IG","https://pubmed.ncbi.nlm.nih.gov/24512406/","24512406","https://doi.org/10.14503/THIJ-12-2870","10.14503/THIJ-12-2870","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3967491/","PMC3967491","Case Reports, Journal Article",2
"39","Lemon",35,"Coronary Disease",14,2,"Grapefruit pectin inhibits hypercholesterolemia and atherosclerosis in miniature swine.","Baekey PA, Cerda JJ, Burgin CW, Robbins FL, Rice RW, Baumgartner TG","https://pubmed.ncbi.nlm.nih.gov/2852566/","2852566","https://doi.org/10.1002/clc.4960110903","10.1002/clc.4960110903","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"39","Lemon",35,"Coronary Disease",14,3,"Inhibition of atherosclerosis by dietary pectin in microswine with sustained hypercholesterolemia.","Cerda JJ, Normann SJ, Sullivan MP, Burgin CW, Robbins FL, Vathada S, Leelachaikul P","https://pubmed.ncbi.nlm.nih.gov/8124813/","8124813","https://doi.org/10.1161/01.cir.89.3.1247","10.1161/01.cir.89.3.1247","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"39","Lemon",35,"Coronary Disease",14,4,"Naringenin inhibits angiotensin II-induced vascular smooth muscle cells proliferation and migration and decreases neointimal hyperplasia in balloon injured rat carotid arteries through suppressing oxidative stress.","Xu C, Chen J, Zhang J, Hu X, Zhou X, Lu Z, Jiang H","https://pubmed.ncbi.nlm.nih.gov/23912743/","23912743","https://doi.org/10.1248/bpb.b13-00247","10.1248/bpb.b13-00247","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"39","Lemon",35,"Coronary Disease",14,5,"Quantity and variety in fruit and vegetable intake and risk of coronary heart disease.","Bhupathiraju SN, Wedick NM, Pan A, Manson JE, Rexrode KM, Willett WC, Rimm EB, Hu FB","https://pubmed.ncbi.nlm.nih.gov/24088718/","24088718","https://doi.org/10.3945/ajcn.113.066381","10.3945/ajcn.113.066381","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3831537/","PMC3831537","Journal Article, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't",0
"39","Lemon",35,"Coronary Disease",14,6,"Preventive effect of yuzu and hesperidin on left ventricular remodeling and dysfunction in rat permanent left anterior descending coronary artery occlusion model.","Yu HY, Ahn JH, Park SW, Jung YS","https://pubmed.ncbi.nlm.nih.gov/25559243/","25559243","https://doi.org/10.1371/journal.pone.0110596","10.1371/journal.pone.0110596","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4283954/","PMC4283954","Journal Article, Research Support, Non-U.S. Gov't",0
"40","Cherry",35,"Coronary Disease",100,1,"Dose response of almonds on coronary heart disease risk factors: blood lipids, oxidized low-density lipoproteins, lipoprotein(a), homocysteine, and pulmonary nitric oxide: a randomized, controlled, crossover trial.","Jenkins DJ, Kendall CW, Marchie A, Parker TL, Connelly PW, Qian W, Haight JS, Faulkner D, Vidgen E, Lapsley KG, Spiller GA","https://pubmed.ncbi.nlm.nih.gov/12221048/","12221048","https://doi.org/10.1161/01.cir.0000028421.91733.20","10.1161/01.cir.0000028421.91733.20","No PMC available",,"Clinical Trial, Comparative Study, Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't",4
"40","Cherry",35,"Coronary Disease",100,2,"Effects of almond dietary supplementation on coronary heart disease lipid risk factors and serum lipid oxidation parameters in men with mild hyperlipidemia.","Jalali-Khanabadi BA, Mozaffari-Khosravi H, Parsaeyan N","https://pubmed.ncbi.nlm.nih.gov/21114415/","21114415","https://doi.org/10.1089/acm.2009.0693","10.1089/acm.2009.0693","No PMC available",,"Clinical Trial, Journal Article",4
"40","Cherry",35,"Coronary Disease",100,3,"Effect of almond consumption on the serum fatty acid profile: a dose-response study.","Nishi S, Kendall CW, Gascoyne AM, Bazinet RP, Bashyam B, Lapsley KG, Augustin LS, Sievenpiper JL, Jenkins DJ","https://pubmed.ncbi.nlm.nih.gov/25138064/","25138064","https://doi.org/10.1017/S0007114514001640","10.1017/S0007114514001640","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4189119/","PMC4189119","Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't",4
"40","Cherry",35,"Coronary Disease",100,4,"Effect of almond consumption on vascular function in patients with coronary artery disease: a randomized, controlled, cross-over trial.","Chen CY, Holbrook M, Duess MA, Dohadwala MM, Hamburg NM, Asztalos BF, Milbury PE, Blumberg JB, Vita JA","https://pubmed.ncbi.nlm.nih.gov/26080804/","26080804","https://doi.org/10.1186/s12937-015-0049-5","10.1186/s12937-015-0049-5","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4469426/","PMC4469426","Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't, Research Support, U.S. Gov't, Non-P.H.S.",4
"40","Cherry",35,"Coronary Disease",100,5,"Effect of a 12-Week Almond-Enriched Diet on Biomarkers of Cognitive Performance, Mood, and Cardiometabolic Health in Older Overweight Adults.","Coates AM, Morgillo S, Yandell C, Scholey A, Buckley JD, Dyer KA, Hill AM","https://pubmed.ncbi.nlm.nih.gov/32340150/","32340150","https://doi.org/10.3390/nu12041180","10.3390/nu12041180","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7230374/","PMC7230374","Journal Article, Randomized Controlled Trial",4
"40","Cherry",35,"Coronary Disease",100,6,"Almond protects the liver in coronary artery disease: A randomized controlled clinical trial.","Jamshed H, Arslan J, Sultan FT, Siddiqi HS, Qasim M, Hassan Gilani AU","https://pubmed.ncbi.nlm.nih.gov/34057922/","34057922","https://doi.org/10.47391/JPMA.198","10.47391/JPMA.198","No PMC available",,"Journal Article, Randomized Controlled Trial",4
"40","Cherry",35,"Coronary Disease",100,7,"Effect on hematologic risk factors for coronary heart disease of a cholesterol reducing diet.","Jenkins DJ, Kendall CW, Nguyen TH, Teitel J, Marchie A, Chiu M, Taha AY, Faulkner DA, Kemp T, Wong JM, de Souza R, Emam A, Trautwein EA, Lapsley KG, Holmes C, Josse RG, Leiter LA, Singer W","https://pubmed.ncbi.nlm.nih.gov/17136042/","17136042","https://doi.org/10.1038/sj.ejcn.1602551","10.1038/sj.ejcn.1602551","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"41","Fruit Salad",35,"Coronary Disease",915,1,"Whole grain foods and heart disease risk.","Anderson JW, Hanna TJ, Peng X, Kryscio RJ","https://pubmed.ncbi.nlm.nih.gov/10875600/","10875600","https://doi.org/10.1080/07315724.2000.10718963","10.1080/07315724.2000.10718963","No PMC available",,"Journal Article, Meta-Analysis",5
"41","Fruit Salad",35,"Coronary Disease",915,2,"Increased consumption of fruit and vegetables is related to a reduced risk of coronary heart disease: meta-analysis of cohort studies.","He FJ, Nowson CA, Lucas M, MacGregor GA","https://pubmed.ncbi.nlm.nih.gov/17443205/","17443205","https://doi.org/10.1038/sj.jhh.1002212","10.1038/sj.jhh.1002212","No PMC available",,"Journal Article, Meta-Analysis",5
"41","Fruit Salad",35,"Coronary Disease",915,3,"Food groups and risk of coronary heart disease, stroke and heart failure: A systematic review and dose-response meta-analysis of prospective studies.","Bechthold A, Boeing H, Schwedhelm C, Hoffmann G, Knüppel S, Iqbal K, De Henauw S, Michels N, Devleesschauwer B, Schlesinger S, Schwingshackl L","https://pubmed.ncbi.nlm.nih.gov/29039970/","29039970","https://doi.org/10.1080/10408398.2017.1392288","10.1080/10408398.2017.1392288","No PMC available",,"Journal Article, Meta-Analysis, Systematic Review",5
"41","Fruit Salad",35,"Coronary Disease",915,4,"The diet and moderate exercise trial (DAMET): results after 24 weeks.","Singh RB, Rastogi SS, Ghosh S, Niaz MA, Singh NK","https://pubmed.ncbi.nlm.nih.gov/1290315/","1290315","No DOI available",,"No PMC available",,"Clinical Trial, Journal Article, Randomized Controlled Trial",4
