"item_id","root_name","disease_id","disease_name","articles_count","category","calculated_dw","article_number","title","authors","pubmed","PMID","doi","DOI","pmc","PMCID","pubtypes","rate"
"24","Apple",47,"Colorectal Neoplasms",31,"ready",108,1,"Modified apple polysaccharide prevents against tumorigenesis in a mouse model of colitis-associated colon cancer: role of galectin-3 and apoptosis in cancer prevention.","Li Y, Liu L, Niu Y, Feng J, Sun Y, Kong X, Chen Y, Chen X, Gan H, Cao S, Mei Q","https://pubmed.ncbi.nlm.nih.gov/21516492/","21516492","https://doi.org/10.1007/s00394-011-0194-3","10.1007/s00394-011-0194-3","No PMC available",,"Comparative Study, Journal Article, Research Support, Non-U.S. Gov't",3
"24","Apple",47,"Colorectal Neoplasms",31,"ready",108,2,"Prevention of colon carcinogenesis by apple juice in vivo: impact of juice constituents and obesity.","Koch TC, Briviba K, Watzl B, Fähndrich C, Bub A, Rechkemmer G, Barth SW","https://pubmed.ncbi.nlm.nih.gov/19753605/","19753605","https://doi.org/10.1002/mnfr.200800457","10.1002/mnfr.200800457","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't, Review",2
"24","Apple",47,"Colorectal Neoplasms",31,"ready",108,3,"Chemopreventive effect of apple and berry fruits against colon cancer.","Jaganathan SK, Vellayappan MV, Narasimhan G, Supriyanto E, Octorina Dewi DE, Narayanan AL, Balaji A, Subramanian AP, Yusof M","https://pubmed.ncbi.nlm.nih.gov/25493015/","25493015","https://doi.org/10.3748/wjg.v20.i45.17029","10.3748/wjg.v20.i45.17029","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4258571/","PMC4258571","Journal Article, Research Support, Non-U.S. Gov't, Review",2
"24","Apple",47,"Colorectal Neoplasms",31,"ready",108,4,"The potential chemo-preventive roles of Malus domestica against the risk of colorectal cancer: A suggestive insight into clinical application.","Koseoğlu A, Al-Taie A","https://pubmed.ncbi.nlm.nih.gov/36513476/","36513476","https://doi.org/10.1016/j.clnesp.2022.09.017","10.1016/j.clnesp.2022.09.017","No PMC available",,"Journal Article, Review",2
"24","Apple",47,"Colorectal Neoplasms",31,"ready",108,5,"An apple a day may be safer than vitamins.","Brower V","https://pubmed.ncbi.nlm.nih.gov/18505961/","18505961","https://doi.org/10.1093/jnci/djn184","10.1093/jnci/djn184","No PMC available",,"News, Comment",1
"24","Apple",47,"Colorectal Neoplasms",31,"ready",108,6,"Chemopreventive properties of apple procyanidins on human colon cancer-derived metastatic SW620 cells and in a rat model of colon carcinogenesis.","Gossé F, Guyot S, Roussi S, Lobstein A, Fischer B, Seiler N, Raul F","https://pubmed.ncbi.nlm.nih.gov/15790589/","15790589","https://doi.org/10.1093/carcin/bgi074","10.1093/carcin/bgi074","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"24","Apple",47,"Colorectal Neoplasms",31,"ready",108,7,"Modulation of oxidative cell damage by reconstituted mixtures of phenolic apple juice extracts in human colon cell lines.","Schaefer S, Baum M, Eisenbrand G, Janzowski C","https://pubmed.ncbi.nlm.nih.gov/16548011/","16548011","https://doi.org/10.1002/mnfr.200500194","10.1002/mnfr.200500194","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"24","Apple",47,"Colorectal Neoplasms",31,"ready",108,8,"Potentiation of apple procyanidin-triggered apoptosis by the polyamine oxidase inactivator MDL 72527 in human colon cancer-derived metastatic cells.","Gossé F, Roussi S, Guyot S, Schoenfelder A, Mann A, Bergerat JP, Seiler N, Raul F","https://pubmed.ncbi.nlm.nih.gov/16820885/","16820885","No DOI available",,"No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"24","Apple",47,"Colorectal Neoplasms",31,"ready",108,9,"Synergism between apple procyanidins and lysosomotropic drugs: potential in chemoprevention.","Seiler N, Chaabi M, Roussi S, Gossé F, Lobstein A, Raul F","https://pubmed.ncbi.nlm.nih.gov/17094456/","17094456","No DOI available",,"No PMC available",,"Journal Article",0
"24","Apple",47,"Colorectal Neoplasms",31,"ready",108,10,"Cloudy apple juice is more effective than apple polyphenols and an apple juice derived cloud fraction in a rat model of colon carcinogenesis.","Barth SW, Faehndrich C, Bub A, Watzl B, Will F, Dietrich H, Rechkemmer G, Briviba K","https://pubmed.ncbi.nlm.nih.gov/17261019/","17261019","https://doi.org/10.1021/jf063078t","10.1021/jf063078t","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
